Player,Total Hands,VPIP Hands,VPIP %,Evaluation,Sample Size Adequate
ed41f291,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
ee368e2c,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
f739af93,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
1ac52efc,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
84b68722,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
8c1b0cdf,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
7af747dc,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
727998e7,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
858b70a7,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
8e39de43,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
5fd404ad,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
929700a0,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
ca3ea8a2,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
fda8ca25,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
a876b9cd,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
88a4019e,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
98c0e96,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
c1b23cb3,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
35359a1b,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
cdd10571,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
58bd251f,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
d3bbc062,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
b1de802a,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
8b71e2b4,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
8edf040a,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
b3d57b07,7,3,42.86%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
ac6c5037,12,5,41.67%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
4c7728b5,12,5,41.67%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
27f7146,17,7,41.18%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
9e226e3b,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
256d985c,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
3e6e7b99,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
aadfce52,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
55e0d4fe,10,4,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
395482a9,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
aeb50acd,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
6ad786fd,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
40816bf9,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
89bcbb95,10,4,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
f0d238ad,15,6,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
ff01bdba,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
626359de,15,6,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
22643080,15,6,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
ad31dea3,10,4,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
c582715a,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
a0f1665c,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
994faa22,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
bd394772,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
eb1bbc7a,10,4,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
cbfd6c92,15,6,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
e89071f6,10,4,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
3565018d,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
5c14c443,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
e89f6814,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
860fa4c9,15,6,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
3b1b6d04,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
c826a560,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
bce71d0e,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
675a7b76,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
8b76c8c6,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
d51a15ca,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
b45daa8e,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
c5f53436,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
68e67dc8,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
c182b1a3,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
f553bfb4,10,4,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
f1fc05db,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
69a18b01,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
37865b6f,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
30d19f6e,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
c04eb337,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
da930a8e,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
70f59c3f,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
11ad5024,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
c464a5b,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
6fdda4e7,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
4ee45f32,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
7b417acd,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
45329d13,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
ac513826,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
294e12ce,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
8e60da97,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
4a883e6,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
6c7f40da,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
fd81e394,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
6d7a2433,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
138f4c0e,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
337295fa,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
31faba3f,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
31caa8c7,10,4,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
de06a3dc,10,4,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
11bbbc39,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
4a04d007,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
eafb03b5,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
1bb06770,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
d49ec6c0,10,4,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
3146b8a,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
48544cf5,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
ea7e9f4b,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
1d06f217,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
c45d4942,10,4,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
c8ae8dc1,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
4ff29ebf,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
4d37f40e,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
1e822679,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
b453d108,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
7e6901e2,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
22ad8b6e,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
4bda022,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
a1fcff93,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
95e0afc1,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
e25c53e,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
d1e1c2bd,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
dd65cf9f,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
904bceb0,5,2,40.00%,超松（极高）- 过于激进的打法，可能玩太多弱牌,No
677c4b25,13,5,38.46%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
803e9f05,13,5,38.46%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
5db4cca,13,5,38.46%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
1992b5ec,13,5,38.46%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
d31deb00,13,5,38.46%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
b4cd57cf,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
b74983a1,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
49b4f33a,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
e76863c8,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
fd236f26,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
46fb98,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
4ebd5be6,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
e7c4d687,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
902b47de,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
c3b473c1,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
bbdadd69,16,6,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
1696890b,16,6,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
c9ea832,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
e9fccd85,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
f9d1abde,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
1fca07e4,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
aa854724,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
85c15dda,16,6,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
54bafcd5,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
b6b50c25,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
ea359229,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
15d82952,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
9ff24fc1,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
eb1ade1e,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
1278b30e,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
c2ddc4b0,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
de2a0da2,8,3,37.50%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
a223d3ca,19,7,36.84%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
9f70f94d,19,7,36.84%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
530f8bfb,19,7,36.84%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
fdbac393,11,4,36.36%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
5bf5cd50,11,4,36.36%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
11224f8,11,4,36.36%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
151b0c91,11,4,36.36%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
f18b40b7,11,4,36.36%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
86768906,11,4,36.36%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
442376ec,11,4,36.36%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
d691d846,11,4,36.36%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
c4158bf9,11,4,36.36%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
ca06da41,11,4,36.36%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
d841ac3d,11,4,36.36%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
6e2a9551,11,4,36.36%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
1d0217bc,14,5,35.71%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
3c1ddc3a,14,5,35.71%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
18af90c,14,5,35.71%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
2a1bead5,14,5,35.71%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
4005d718,14,5,35.71%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
983fe8ac,17,6,35.29%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
6253d4ce,17,6,35.29%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
edbb0bb6,18,6,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
53a8c2fd,24,8,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
97d67e86,6,2,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
dd9aa252,3,1,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
7725a7cb,3,1,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
1095926a,18,6,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
b386a385,3,1,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
df79f8b0,3,1,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
ddd8fec4,3,1,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
e7d8e6cc,3,1,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
ff65d17f,3,1,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
96707874,3,1,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
f7759ba6,3,1,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
3db4c32a,15,5,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
52f54c69,6,2,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
86fb354d,9,3,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
5e4e4a51,3,1,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
b2966865,9,3,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
2f016cc4,3,1,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
8a026fe3,3,1,33.33%,松凶（偏高）- 相对积极的打法，可能玩牌范围较宽,No
